epic_id,stage_r_label,stage_r_reason,n_events_total,n_events_ge_5_cadences,n_events_ge_10_cadences,n_events_shape_ge_071,n_events_shape_ge_074,n_events_long_good,max_shape_score,median_shape_score,max_duration_cadences,median_duration_cadences,depth_min,depth_max,depth_ratio,spike_fraction_2cadence,stage_r_policy_version,stage_r_needs_manual_review,stage_r_debug_json
EPIC_211926132,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.042,24,19,16,14,8,8,0.8209315443933785,0.7225668307694684,24.0,17.5,7.16195869701064e-05,0.001844730567759,25.757347197896852,0.041666666666666664,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":15,""n_events_ge_10_cadences"":16,""n_events_ge_5_cadences"":19,""n_events_long_good"":8,""n_events_shape_ge_071"":14,""n_events_shape_ge_074"":8,""n_events_spike_le_2_cadences"":1,""n_events_spike_le_3_cadences"":3,""n_events_strong_ge5_shape_ge074"":8,""n_events_total"":24,""n_events_with_duration_or_shape"":24},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.001844730567759,""depth_min"":7.16195869701064e-05,""depth_ratio"":25.757347197896852,""max_duration_cadences"":24.0,""max_shape_score"":0.8209315443933785,""median_duration_cadences"":17.5,""median_shape_score"":0.7225668307694684,""non_spike_depth_ratio"":7.712729603000623,""spike_fraction_2cadence"":0.041666666666666664,""spike_fraction_3cadence"":0.125},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211936827,hold_for_review,"hold: borderline long-family case with 3 events duration_cadences>=10 and shape_score>=0.70, but promote criteria not met",22,13,10,5,1,0,0.7796777140632898,0.6577043687723381,24.0,8.5,5.9139614149383846e-05,0.0018835091514708,31.848519449469958,0.36363636363636365,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":3,""n_events_ge_10_cadences"":10,""n_events_ge_5_cadences"":13,""n_events_long_good"":0,""n_events_shape_ge_071"":5,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":8,""n_events_spike_le_3_cadences"":9,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":22,""n_events_with_duration_or_shape"":22},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0018835091514708,""depth_min"":5.9139614149383846e-05,""depth_ratio"":31.848519449469958,""max_duration_cadences"":24.0,""max_shape_score"":0.7796777140632898,""median_duration_cadences"":8.5,""median_shape_score"":0.6577043687723381,""non_spike_depth_ratio"":4.051954481398756,""spike_fraction_2cadence"":0.36363636363636365,""spike_fraction_3cadence"":0.4090909090909091},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211936906,promote_to_deeper_eval,promote: 6 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.200,25,16,14,10,6,6,0.7820585938344654,0.6995985573626119,24.0,15.0,4.6484561330273344e-05,0.0017471666386021,37.58595517742893,0.2,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":11,""n_events_ge_10_cadences"":14,""n_events_ge_5_cadences"":16,""n_events_long_good"":6,""n_events_shape_ge_071"":10,""n_events_shape_ge_074"":6,""n_events_spike_le_2_cadences"":5,""n_events_spike_le_3_cadences"":6,""n_events_strong_ge5_shape_ge074"":6,""n_events_total"":25,""n_events_with_duration_or_shape"":25},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0017471666386021,""depth_min"":4.6484561330273344e-05,""depth_ratio"":37.58595517742893,""max_duration_cadences"":24.0,""max_shape_score"":0.7820585938344654,""median_duration_cadences"":15.0,""median_shape_score"":0.6995985573626119,""non_spike_depth_ratio"":13.531419354219908,""spike_fraction_2cadence"":0.2,""spike_fraction_3cadence"":0.24},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211942703,promote_to_deeper_eval,promote: 2 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=23; spike_fraction_2cadence=0.400,25,7,6,3,2,2,0.7442639182241727,0.6485136961114493,23.0,3.0,5.323396274736769e-05,0.000794712770847,14.928679546523087,0.4,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":3,""n_events_ge_10_cadences"":6,""n_events_ge_5_cadences"":7,""n_events_long_good"":2,""n_events_shape_ge_071"":3,""n_events_shape_ge_074"":2,""n_events_spike_le_2_cadences"":10,""n_events_spike_le_3_cadences"":14,""n_events_strong_ge5_shape_ge074"":2,""n_events_total"":25,""n_events_with_duration_or_shape"":25},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.000794712770847,""depth_min"":5.323396274736769e-05,""depth_ratio"":14.928679546523087,""max_duration_cadences"":23.0,""max_shape_score"":0.7442639182241727,""median_duration_cadences"":3.0,""median_shape_score"":0.6485136961114493,""non_spike_depth_ratio"":8.263135917261552,""spike_fraction_2cadence"":0.4,""spike_fraction_3cadence"":0.56},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211945111,promote_to_deeper_eval,promote: 3 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=22; spike_fraction_2cadence=0.294,34,14,9,6,3,3,0.765203537425946,0.6391931107816675,22.0,4.0,2.9592714395509923e-05,0.0008571607626701,28.96526324736727,0.29411764705882354,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":5,""n_events_ge_10_cadences"":9,""n_events_ge_5_cadences"":14,""n_events_long_good"":3,""n_events_shape_ge_071"":6,""n_events_shape_ge_074"":3,""n_events_spike_le_2_cadences"":10,""n_events_spike_le_3_cadences"":14,""n_events_strong_ge5_shape_ge074"":3,""n_events_total"":34,""n_events_with_duration_or_shape"":34},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0008571607626701,""depth_min"":2.9592714395509923e-05,""depth_ratio"":28.96526324736727,""max_duration_cadences"":22.0,""max_shape_score"":0.765203537425946,""median_duration_cadences"":4.0,""median_shape_score"":0.6391931107816675,""non_spike_depth_ratio"":4.6784460277720745,""spike_fraction_2cadence"":0.29411764705882354,""spike_fraction_3cadence"":0.4117647058823529},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211947686,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.200,20,13,12,9,8,8,0.8156596223735075,0.6793327520830101,24.0,19.0,4.766126614175192e-05,0.0016131801124852,33.84677418529661,0.2,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":9,""n_events_ge_10_cadences"":12,""n_events_ge_5_cadences"":13,""n_events_long_good"":8,""n_events_shape_ge_071"":9,""n_events_shape_ge_074"":8,""n_events_spike_le_2_cadences"":4,""n_events_spike_le_3_cadences"":6,""n_events_strong_ge5_shape_ge074"":8,""n_events_total"":20,""n_events_with_duration_or_shape"":20},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0016131801124852,""depth_min"":4.766126614175192e-05,""depth_ratio"":33.84677418529661,""max_duration_cadences"":24.0,""max_shape_score"":0.8156596223735075,""median_duration_cadences"":19.0,""median_shape_score"":0.6793327520830101,""non_spike_depth_ratio"":32.543863285888506,""spike_fraction_2cadence"":0.2,""spike_fraction_3cadence"":0.3},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211954033,promote_to_deeper_eval,promote: 11 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.231,26,20,19,13,11,11,0.8636341031574459,0.7115493898528888,24.0,20.5,0.0001553318428237,0.0028698482504077,18.475595204680264,0.23076923076923078,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":14,""n_events_ge_10_cadences"":19,""n_events_ge_5_cadences"":20,""n_events_long_good"":11,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":11,""n_events_spike_le_2_cadences"":6,""n_events_spike_le_3_cadences"":6,""n_events_strong_ge5_shape_ge074"":11,""n_events_total"":26,""n_events_with_duration_or_shape"":26},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0028698482504077,""depth_min"":0.0001553318428237,""depth_ratio"":18.475595204680264,""max_duration_cadences"":24.0,""max_shape_score"":0.8636341031574459,""median_duration_cadences"":20.5,""median_shape_score"":0.7115493898528888,""non_spike_depth_ratio"":2.839111240312676,""spike_fraction_2cadence"":0.23076923076923078,""spike_fraction_3cadence"":0.23076923076923078},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211954693,reject_as_noise_or_artifact,reject: dominated by 2-3 cadence spike events; no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=18.5); n_events_total=39,39,2,0,3,0,0,0.7192676332746076,0.659665484638472,6.0,2.0,8.06148497197734e-05,0.0014907756148367,18.49256830495634,0.5897435897435898,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":0,""n_events_ge_5_cadences"":2,""n_events_long_good"":0,""n_events_shape_ge_071"":3,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":23,""n_events_spike_le_3_cadences"":33,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":39,""n_events_with_duration_or_shape"":39},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":false,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":true,""spike_3cadence_dominant"":true},""metrics"":{""depth_max"":0.0014907756148367,""depth_min"":8.06148497197734e-05,""depth_ratio"":18.49256830495634,""max_duration_cadences"":6.0,""max_shape_score"":0.7192676332746076,""median_duration_cadences"":2.0,""median_shape_score"":0.659665484638472,""non_spike_depth_ratio"":5.780336506062343,""spike_fraction_2cadence"":0.5897435897435898,""spike_fraction_3cadence"":0.8461538461538461},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211955365,promote_to_deeper_eval,promote: 9 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.250,24,16,15,13,9,9,0.7965873008763289,0.7165093258483777,24.0,18.0,3.641271558207926e-05,0.001054200211899,28.951430703449955,0.25,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":13,""n_events_ge_10_cadences"":15,""n_events_ge_5_cadences"":16,""n_events_long_good"":9,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":9,""n_events_spike_le_2_cadences"":6,""n_events_spike_le_3_cadences"":8,""n_events_strong_ge5_shape_ge074"":9,""n_events_total"":24,""n_events_with_duration_or_shape"":24},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.001054200211899,""depth_min"":3.641271558207926e-05,""depth_ratio"":28.951430703449955,""max_duration_cadences"":24.0,""max_shape_score"":0.7965873008763289,""median_duration_cadences"":18.0,""median_shape_score"":0.7165093258483777,""non_spike_depth_ratio"":10.912000017958999,""spike_fraction_2cadence"":0.25,""spike_fraction_3cadence"":0.3333333333333333},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211956059,hold_for_review,"hold: borderline long-family case with 3 events duration_cadences>=10 and shape_score>=0.70, but promote criteria not met",15,11,8,4,1,1,0.7592095424723464,0.6365900919663132,24.0,13.0,3.672602485549348e-05,0.0011930438464275,32.484970838030804,0.06666666666666667,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":3,""n_events_ge_10_cadences"":8,""n_events_ge_5_cadences"":11,""n_events_long_good"":1,""n_events_shape_ge_071"":4,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":1,""n_events_spike_le_3_cadences"":3,""n_events_strong_ge5_shape_ge074"":1,""n_events_total"":15,""n_events_with_duration_or_shape"":15},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0011930438464275,""depth_min"":3.672602485549348e-05,""depth_ratio"":32.484970838030804,""max_duration_cadences"":24.0,""max_shape_score"":0.7592095424723464,""median_duration_cadences"":13.0,""median_shape_score"":0.6365900919663132,""non_spike_depth_ratio"":32.484970838030804,""spike_fraction_2cadence"":0.06666666666666667,""spike_fraction_3cadence"":0.2},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211968088,promote_to_deeper_eval,promote: 2 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.316,19,9,7,4,2,2,0.8258115219948668,0.6552156691738872,24.0,4.0,3.665678799236183e-05,0.0008935138033269,24.375125379590852,0.3157894736842105,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":4,""n_events_ge_10_cadences"":7,""n_events_ge_5_cadences"":9,""n_events_long_good"":2,""n_events_shape_ge_071"":4,""n_events_shape_ge_074"":2,""n_events_spike_le_2_cadences"":6,""n_events_spike_le_3_cadences"":9,""n_events_strong_ge5_shape_ge074"":2,""n_events_total"":19,""n_events_with_duration_or_shape"":19},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0008935138033269,""depth_min"":3.665678799236183e-05,""depth_ratio"":24.375125379590852,""max_duration_cadences"":24.0,""max_shape_score"":0.8258115219948668,""median_duration_cadences"":4.0,""median_shape_score"":0.6552156691738872,""non_spike_depth_ratio"":15.293744477972476,""spike_fraction_2cadence"":0.3157894736842105,""spike_fraction_3cadence"":0.47368421052631576},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211972200,promote_to_deeper_eval,promote: 4 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.040,25,23,19,7,5,4,0.8331570239017195,0.6677717948799466,24.0,17.0,0.0017246774335791,0.0240518181444348,13.945690757095244,0.04,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":5,""n_events_ge_10_cadences"":19,""n_events_ge_5_cadences"":23,""n_events_long_good"":4,""n_events_shape_ge_071"":7,""n_events_shape_ge_074"":5,""n_events_spike_le_2_cadences"":1,""n_events_spike_le_3_cadences"":2,""n_events_strong_ge5_shape_ge074"":5,""n_events_total"":25,""n_events_with_duration_or_shape"":25},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0240518181444348,""depth_min"":0.0017246774335791,""depth_ratio"":13.945690757095244,""max_duration_cadences"":24.0,""max_shape_score"":0.8331570239017195,""median_duration_cadences"":17.0,""median_shape_score"":0.6677717948799466,""non_spike_depth_ratio"":2.467842047512973,""spike_fraction_2cadence"":0.04,""spike_fraction_3cadence"":0.08},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211972627,hold_for_review,hold: exactly 1 strong event has duration_cadences>=5 and shape_score>=0.74; single-strong guardrails passed; promote long-good count=0,27,11,4,4,1,0,0.7436568734206985,0.6307244398143869,22.0,3.0,2.8938770681774528e-05,0.0005618886959765,19.4164673460153,0.4444444444444444,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":1,""n_events_ge_10_cadences"":4,""n_events_ge_5_cadences"":11,""n_events_long_good"":0,""n_events_shape_ge_071"":4,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":12,""n_events_spike_le_3_cadences"":15,""n_events_strong_ge5_shape_ge074"":1,""n_events_total"":27,""n_events_with_duration_or_shape"":27},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":true,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":true,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0005618886959765,""depth_min"":2.8938770681774528e-05,""depth_ratio"":19.4164673460153,""max_duration_cadences"":22.0,""max_shape_score"":0.7436568734206985,""median_duration_cadences"":3.0,""median_shape_score"":0.6307244398143869,""non_spike_depth_ratio"":4.003861217015126,""spike_fraction_2cadence"":0.4444444444444444,""spike_fraction_3cadence"":0.5555555555555556},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
