queue_rank,epic_id,autovet_label,autovet_confidence,recommended_next_action,explanation_short,triggered_rules,key_metrics_used,autovet_rank_score,review_priority_score,flux_p_science_like,flux_p_top3_mean,flux_p_top10_mean,flux_num_segments,triage_score_global,triage_step_score,triage_whiteness_score,best_shape_score,best_depth_snr,n_events,n_periods_proposed,n_periods_validated,best_period_days,period_support_count,event_family_count,primary_depth,radius_ratio_sqrt_depth,primary_depth_snr,transit_duration_hours,odd_even_depth_ratio,odd_even_depth_delta_explicit,secondary_to_primary_depth_ratio,secondary_depth_snr,oot_variability_to_depth,alias_best_support_ratio,spike_fraction_2cadence,pilot_noise_like_flag,obvious_low_signal_flag,funnel_bucket,prefilter_rank,prefilter_rank_score,recommended_prefilter_action,prefilter_reason,manual_vetted,review_level,master_label,master_reason,master_next_action,decision_authority,cnn_score,morphology_positive,queue_goal,queue_policy,cnn_score_name,cnn_role,cnn_policy_version
54,EPIC_211580521,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7536; triage_score_global=-0.6614; triage_step_score=0.02151; triage_whiteness_score=0.9968; best_shape_score=0.8529; best_depth_snr=17.13; n_events=17; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6789873915343313,0.6789873915343313,0.7536145448684692,0.6185597976048788,0.4496279805898666,13,-0.661358306068831,0.0215145532634961,0.9968149836412984,0.8528784005666412,17.125840884535428,17.0,0.0,0.0,,0.0,17.0,,,17.125840884535428,,,,,,,,,False,False,needs_period_search,350,0.462748,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.7536145448684692,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
55,EPIC_211977407,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6736; triage_score_global=-0.6653; triage_step_score=0.02499; triage_whiteness_score=0.9992; best_shape_score=0.8744; best_depth_snr=174.2; n_events=28; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6787384466737747,0.6787384466737747,0.6735972762107849,0.6633643507957458,0.5990609347820282,13,-0.6653277935443734,0.0249871469290352,0.999196676126624,0.874359994719428,174.21353179569007,28.0,0.0,0.0,,0.0,28.0,,,174.21353179569007,,,,,,,,,False,False,needs_period_search,28,0.644691,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6735972762107849,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
56,EPIC_211800810,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6819; triage_score_global=-0.6656; triage_step_score=0.01956; triage_whiteness_score=0.9994; best_shape_score=0.8812; best_depth_snr=88.35; n_events=21; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6773911346354167,0.6773911346354167,0.681884765625,0.6474595069885254,0.5935552954673767,13,-0.6656186342494568,0.0195638933022114,0.999371180549674,0.8811783571459413,88.35126054047569,21.0,0.0,0.0,,0.0,21.0,,,88.35126054047569,,,,,,,,,False,False,needs_period_search,140,0.580972,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.681884765625,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
57,EPIC_212007527,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6703; triage_score_global=-0.6661; triage_step_score=0.01382; triage_whiteness_score=0.9997; best_shape_score=0.8446; best_depth_snr=52.41; n_events=66; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6773126459526061,0.6773126459526061,0.6702864170074463,0.6459360122680664,0.5673921048641205,13,-0.666084723955183,0.0138211973194235,0.9996508343731098,0.8446034255727066,52.41065123429144,66.0,0.0,0.0,,0.0,66.0,,,52.41065123429144,,,,,,,,,False,False,needs_period_search,35,0.640686,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6702864170074463,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
58,EPIC_211902535,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.8886; triage_score_global=-0.6518; triage_step_score=0.02552; triage_whiteness_score=0.9911; best_shape_score=0.7218; best_depth_snr=53.51; n_events=25; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6770444370103601,0.6770444370103601,0.8885582685470581,0.8696212967236837,0.8118393242359161,13,-0.6517510495757728,0.0255187881169687,0.9910506297454637,0.7217958494759275,53.51234780049332,25.0,0.0,0.0,,0.0,25.0,,,53.51234780049332,,,,,,,,,False,False,needs_period_search,342,0.464573,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.8885582685470581,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
59,EPIC_211357782,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6889; triage_score_global=-0.6661; triage_step_score=0.01793; triage_whiteness_score=0.9997; best_shape_score=0.8354; best_depth_snr=33.35; n_events=18; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6767832627504984,0.6767832627504984,0.6888611316680908,0.6379477381706238,0.581024968624115,13,-0.6661421464437971,0.0179328105779208,0.9996852878662782,0.8354168127366367,33.3519455234077,18.0,0.0,0.0,,0.0,18.0,,,33.3519455234077,,,,,,,,,False,False,needs_period_search,239,0.535228,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6888611316680908,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
60,EPIC_211619120,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.7246; triage_score_global=-0.6638; triage_step_score=0.007519; triage_whiteness_score=0.9983; best_shape_score=0.802; best_depth_snr=79.62; n_events=13; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6766434903989882,0.6766434903989882,0.724604606628418,0.6765775283177694,0.6136548280715942,13,-0.6637759192376385,0.007519259685711,0.998265551542583,0.8020279079095145,79.62172546531143,13.0,0.0,0.0,,0.0,13.0,,,79.62172546531143,,,,,,,,,False,False,needs_period_search,111,0.597227,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.724604606628418,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
61,EPIC_211683904,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6841; triage_score_global=-0.6653; triage_step_score=0.02347; triage_whiteness_score=0.9992; best_shape_score=0.8236; best_depth_snr=84.66; n_events=25; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.675143946483775,0.675143946483775,0.6841166615486145,0.664387027422587,0.5887711971998215,13,-0.6653211999637136,0.0234651306893853,0.999192719978228,0.8236029693473778,84.66082289164677,25.0,0.0,0.0,,0.0,25.0,,,84.66082289164677,,,,,,,,,False,False,needs_period_search,122,0.59312,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6841166615486145,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
62,EPIC_211418290,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6718; triage_score_global=-0.6639; triage_step_score=0.02128; triage_whiteness_score=0.9983; best_shape_score=0.841; best_depth_snr=72.65; n_events=22; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.674752073608462,0.674752073608462,0.6718457341194153,0.63735431432724,0.5950294077396393,13,-0.6638588820357532,0.0212803380640311,0.9983153292214518,0.8409676888220408,72.65122952006693,22.0,0.0,0.0,,0.0,22.0,,,72.65122952006693,,,,,,,,,False,False,needs_period_search,119,0.594091,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6718457341194153,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
63,EPIC_211959522,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6676; triage_score_global=-0.6659; triage_step_score=0.01963; triage_whiteness_score=0.9996; best_shape_score=0.8364; best_depth_snr=99.21; n_events=23; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.674125012959353,0.674125012959353,0.6675747036933899,0.6391749382019043,0.602253520488739,13,-0.6659244703299213,0.0196325537454764,0.9995546821979528,0.8364265867504648,99.20677884722946,23.0,0.0,0.0,,0.0,23.0,,,99.20677884722946,,,,,,,,,False,False,needs_period_search,92,0.607108,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.6675747036933899,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
64,EPIC_211949114,auto_hold_needs_review,0.58,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,"Some signal evidence exists, but there is no reliable saved period support.",no_reliable_period_support; possible_signal_requires_period_search,flux_p_science_like=0.6617; triage_score_global=-0.6654; triage_step_score=0.02285; triage_whiteness_score=0.9992; best_shape_score=0.857; best_depth_snr=142.7; n_events=25; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,0.6732842907035828,0.6732842907035828,0.661672830581665,0.6500464876492819,0.580046409368515,13,-0.6653731957176845,0.0228531058017713,0.9992239174306108,0.8569619273694459,142.6838556022833,25.0,0.0,0.0,,0.0,25.0,,,142.6838556022833,,,,,,,,,False,False,needs_period_search,66,0.625482,run_period_search_before_stage_i_plot_generation,no_saved_period_support,False,auto_only,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",run_period_search_or_stage_i_plot_generation_before_candidate_promotion,internal_autovet,0.661672830581665,true,manual_vetted_count_36_to_100,existing_stage_i_review_queue_order_excluding_already_manual_vetted,transit_morphology_score,morphology_scorer_only,frozen_batch3_transit_morphology_policy_2026-05-15
