epic_id,source_batch,best_period_days,stage_g_final_recommendation,final_recommendation,stage_f_label,stage_h_label,visual_label,final_candidate_status,review_bin,status_reason,visual_notes,reviewer,reviewed_at,recommended_next_action,stage_h_notes,phase_0_folded_path,validation_summary_json_path,stage_f_closed_45_approved_ledger_status,stage_f_closed_45_ledger_priority,stage_f_closed_45_evidence_summary,stage_f_closed_45_caveats,stage_f_closed_45_ledger_change_type,stage_g_v2_support_tier,stage_g_v2_calibrated_score,stage_g_v2_annotation_only,stage_h_status,stage_h_training_label_v3,stage_h_science_binary_v3,stage_h_ledger_status,stage_h_ledger_priority,stage_h_reason,stage_h_reviewed_at,stage_h_reviewer,stage_h_previous_final_candidate_status,stage_h_previous_final_recommendation,stage_h_previous_training_label_v3,stage_h_previous_science_binary_v3
EPIC_211911273,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.","Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",user_provided_manual_review,2026-05-25,reject_from_candidate_pipeline,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",2026-05-25,user_provided_manual_review,,,,
EPIC_211915147,manual_vetting_batch_64,,promote_to_stage_g_deeper_evaluation,promote_to_stage_g_deeper_evaluation,,candidate_like,candidate_like,candidate_like,manual_vetting_batch_64,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.","Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",user_provided_manual_review,2026-05-25,promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",,,,,,,,,,,candidate_like,candidate_like_positive,science_like,promote_to_stage_g_deeper_evaluation,stage_g_deeper_eval,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",2026-05-25,user_provided_manual_review,,,,
EPIC_211935518,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,low_priority_negative,low_priority_negative,low_priority_negative,manual_vetting_batch_64,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.","Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",user_provided_manual_review,2026-05-25,reject_low_priority,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",,,,,,,,,,,low_priority_negative,negative_low_priority,not_science_like,do_not_promote_to_stage_g,negative_low_priority,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",2026-05-25,user_provided_manual_review,,,,
EPIC_211975006,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.","Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",user_provided_manual_review,2026-05-28,reject,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",2026-05-28,user_provided_manual_review,,,,
EPIC_211979334,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,reject_as_noise_or_artifact,reject_as_noise_or_artifact,reject_as_noise_or_artifact,manual_vetting_batch_64,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.","Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",user_provided_manual_review,2026-05-28,reject,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",,,,,,,,,,,reject_as_noise_or_artifact,negative_reject_as_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_reject_as_noise_or_artifact,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",2026-05-28,user_provided_manual_review,,,,
EPIC_211497712,manual_vetting_batch_64,,promote_to_stage_g_deeper_evaluation,promote_to_stage_g_deeper_evaluation,,candidate_like,candidate_like,candidate_like,manual_vetting_batch_64,"Visually promising deep, coherent transit-like signal with excellent odd/even consistency, ratio about 0.993 and explicit delta about 0.0068, no significant secondary eclipse, low alias risk, high CNN morphology score, and many event-family members. OOT variability is a concern at about 0.63x transit depth and the period source is event-spacing fallback with many candidate periods, so promote to Stage F validation with an OOT/detrending caveat rather than treat as confirmed planet-like.","Visually promising deep, coherent transit-like signal with excellent odd/even consistency, ratio about 0.993 and explicit delta about 0.0068, no significant secondary eclipse, low alias risk, high CNN morphology score, and many event-family members. OOT variability is a concern at about 0.63x transit depth and the period source is event-spacing fallback with many candidate periods, so promote to Stage F validation with an OOT/detrending caveat rather than treat as confirmed planet-like.",user_provided_manual_review,2026-05-20,promote_to_stage_f_validation_with_oot_variability_caveat,"Visually promising deep, coherent transit-like signal with excellent odd/even consistency, ratio about 0.993 and explicit delta about 0.0068, no significant secondary eclipse, low alias risk, high CNN morphology score, and many event-family members. OOT variability is a concern at about 0.63x transit depth and the period source is event-spacing fallback with many candidate periods, so promote to Stage F validation with an OOT/detrending caveat rather than treat as confirmed planet-like.",,,,,,,,,,,candidate_like,candidate_like_positive,science_like,promote_to_stage_g_deeper_evaluation,stage_g_deeper_eval,"Visually promising deep, coherent transit-like signal with excellent odd/even consistency, ratio about 0.993 and explicit delta about 0.0068, no significant secondary eclipse, low alias risk, high CNN morphology score, and many event-family members. OOT variability is a concern at about 0.63x transit depth and the period source is event-spacing fallback with many candidate periods, so promote to Stage F validation with an OOT/detrending caveat rather than treat as confirmed planet-like.",2026-05-20,user_provided_manual_review,,,,
EPIC_211770390,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.","Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",2026-05-22,user_provided_manual_review,,,,
EPIC_211910237,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.","Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",user_provided_manual_review,2026-05-25,keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",2026-05-25,user_provided_manual_review,,,,
EPIC_211356395,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Visible shallow folded dip with good odd/even consistency and no secondary eclipse; OOT variability acceptable at about 0.30 of depth; primary SNR is modest and period support is fallback/ambiguous, so hold for Stage F validation rather than direct promotion.","Visible shallow folded dip with good odd/even consistency and no secondary eclipse; OOT variability acceptable at about 0.30 of depth; primary SNR is modest and period support is fallback/ambiguous, so hold for Stage F validation rather than direct promotion.",user_provided_manual_review,2026-05-19,promote_to_stage_f_period_validation,"Visible shallow folded dip with good odd/even consistency and no secondary eclipse; OOT variability acceptable at about 0.30 of depth; primary SNR is modest and period support is fallback/ambiguous, so hold for Stage F validation rather than direct promotion.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Visible shallow folded dip with good odd/even consistency and no secondary eclipse; OOT variability acceptable at about 0.30 of depth; primary SNR is modest and period support is fallback/ambiguous, so hold for Stage F validation rather than direct promotion.",2026-05-19,user_provided_manual_review,,,,
EPIC_211844348,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.","Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",2026-05-22,user_provided_manual_review,,,,
EPIC_211432321,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Weak/shallow signal with modest primary SNR around 7.52, very short period at P=0.776d, and implausibly long transit duration around 6.37 hours. Period support is unreliable from event-spacing fallback with many candidate periods, and alias risk is moderate with stronger support near the double-period alias. Odd/even is not catastrophically mismatched but still imperfect, so reject as noise/artifact rather than promote.","Weak/shallow signal with modest primary SNR around 7.52, very short period at P=0.776d, and implausibly long transit duration around 6.37 hours. Period support is unreliable from event-spacing fallback with many candidate periods, and alias risk is moderate with stronger support near the double-period alias. Odd/even is not catastrophically mismatched but still imperfect, so reject as noise/artifact rather than promote.",user_provided_manual_review,2026-05-19,reject_from_candidate_pipeline,"Weak/shallow signal with modest primary SNR around 7.52, very short period at P=0.776d, and implausibly long transit duration around 6.37 hours. Period support is unreliable from event-spacing fallback with many candidate periods, and alias risk is moderate with stronger support near the double-period alias. Odd/even is not catastrophically mismatched but still imperfect, so reject as noise/artifact rather than promote.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Weak/shallow signal with modest primary SNR around 7.52, very short period at P=0.776d, and implausibly long transit duration around 6.37 hours. Period support is unreliable from event-spacing fallback with many candidate periods, and alias risk is moderate with stronger support near the double-period alias. Odd/even is not catastrophically mismatched but still imperfect, so reject as noise/artifact rather than promote.",2026-05-19,user_provided_manual_review,,,,
EPIC_211592766,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Transit-like signal has acceptable primary SNR around 8.09, good odd/even consistency with ratio about 0.933 and explicit delta about 0.072, no significant secondary eclipse, and low alias risk. However the transit duration is long at about 7.36 hours for P=2.09d, OOT variability is non-trivial at about 0.27x transit depth, CNN morphology score is only moderate, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and improved plot/detrending review rather than promote.","Transit-like signal has acceptable primary SNR around 8.09, good odd/even consistency with ratio about 0.933 and explicit delta about 0.072, no significant secondary eclipse, and low alias risk. However the transit duration is long at about 7.36 hours for P=2.09d, OOT variability is non-trivial at about 0.27x transit depth, CNN morphology score is only moderate, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and improved plot/detrending review rather than promote.",user_provided_manual_review,2026-05-20,keep_hold_for_recheck_with_stage_f_period_validation,"Transit-like signal has acceptable primary SNR around 8.09, good odd/even consistency with ratio about 0.933 and explicit delta about 0.072, no significant secondary eclipse, and low alias risk. However the transit duration is long at about 7.36 hours for P=2.09d, OOT variability is non-trivial at about 0.27x transit depth, CNN morphology score is only moderate, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and improved plot/detrending review rather than promote.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Transit-like signal has acceptable primary SNR around 8.09, good odd/even consistency with ratio about 0.933 and explicit delta about 0.072, no significant secondary eclipse, and low alias risk. However the transit duration is long at about 7.36 hours for P=2.09d, OOT variability is non-trivial at about 0.27x transit depth, CNN morphology score is only moderate, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and improved plot/detrending review rather than promote.",2026-05-20,user_provided_manual_review,,,,
EPIC_211371463,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,uncertain_hold,uncertain_hold,uncertain_hold,manual_vetting_batch_64,"Strong dip morphology and excellent odd/even consistency, but OOT variability is about 1.9x the transit depth, duration is long for P=2.84d, and period source is fallback-only; hold pending better OOT/detrending validation.","Strong dip morphology and excellent odd/even consistency, but OOT variability is about 1.9x the transit depth, duration is long for P=2.84d, and period source is fallback-only; hold pending better OOT/detrending validation.",user_provided_manual_review,2026-05-19,run_stage_f_validation_with_oot_detrending_check,"Strong dip morphology and excellent odd/even consistency, but OOT variability is about 1.9x the transit depth, duration is long for P=2.84d, and period source is fallback-only; hold pending better OOT/detrending validation.",,,,,,,,,,,uncertain_hold,uncertain_hold,unresolved,do_not_promote_to_stage_g,excluded_uncertain_hold,"Strong dip morphology and excellent odd/even consistency, but OOT variability is about 1.9x the transit depth, duration is long for P=2.84d, and period source is fallback-only; hold pending better OOT/detrending validation.",2026-05-19,user_provided_manual_review,,,,
EPIC_211939206,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,low_priority_negative,low_priority_negative,low_priority_negative,manual_vetting_batch_64,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.","Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",user_provided_manual_review,2026-05-25,reject_low_priority,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",,,,,,,,,,,low_priority_negative,negative_low_priority,not_science_like,do_not_promote_to_stage_g,negative_low_priority,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",2026-05-25,user_provided_manual_review,,,,
EPIC_211781094,manual_vetting_batch_64,,,do_not_promote_to_stage_g,,noise_or_artifact,noise_or_artifact,noise_or_artifact,manual_vetting_batch_64,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.","Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",,,,,,,,,,,noise_or_artifact,negative_noise_or_artifact,not_science_like,do_not_promote_to_stage_g,negative_noise_or_artifact,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",2026-05-22,user_provided_manual_review,,,,
