epic_id,reconciled_label,reconciled_status,strongest_positive_flag,positive_retained_flag,rejection_flag,uncertainty_flag,source_files,source_labels,source_actions,latest_known_stage,manual_decision_present,autovet_decision_present,stage_g_score,caveat,reconciliation_reason,manual_label,manual_next_action,manual_reason,manual_confidence,manual_vetted,decision_authority,reviewed_at,reviewer,cnn_manual_conflict,conflict_reason
EPIC_211839462,uncertain_hold,keep_hold_for_variability_review,False,False,True,False,plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/manual_post_repair_review_decisions.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/stage_i_post_repair_manual_decision_log.csv,keep_hold_for_variability_review; needs_period_review; uncertain_hold,keep_hold_for_variability_review; keep_hold; keep_hold_for_variability_review; keep_hold_for_variability_review; keep_hold_for_variability_review; uncertain_hold; keep_hold_for_variability_review; run_period_search_before_label_update,Master ledger,True,True,,"stage_f_closed_45_caveats: high_oot_variability | stage_h_reason: Human manual Stage I post-repair review decision; not an AutoVet automatic promotion. Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion. | status_reason: Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion. ledger_update=yes; training_update=no; training_label=do_not_train_yet; reason: original AutoVet evidence had missing/weak saved period support; candidate_caveat: high_oot_variability | manual_reason: Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion.; manual_reason: Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion. | reason: Odd/even depth ratio is reasonably balanced at 0.88, but OOT variability to depth is very high at 8.20x, so the signal is not clean enough for candidate promotion.",selected not_positive from plots/k2_batch/stage_i_autovet_v1_hold_batch1/manual_post_repair_review_decisions.csv (manual_post_repair_decision); matches: manual_stage_i_post_repair_label=uncertain_hold; ledger_label=uncertain_hold; ledger_status=keep_hold_for_variability_review; next_action=keep_hold_for_variability_review; uncertain_hold; keep_hold_for_variability_review,,,,,,,,,,
EPIC_211842439,hold_low_priority_candidate,hold_low_priority_candidate,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_manual_reviewed.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,hold_low_priority_candidate; uncertain_hold,calibration_false_positive_do_not_promote; retain as secondary-tier possible novel candidate; defer behind higher-priority targets,Master ledger,True,False,0.8241968509804375,"visual_notes: Metrics clean and odd/even strong, but morphology is shallow/rounded and visually not compelling. Keep as secondary-tier possible candidate.",selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=hold_low_priority_candidate; hold_low_priority_candidate,,,,,,,,,,
EPIC_211878672,deprioritize_after_manual_visual_review,deprioritize_after_manual_visual_review,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; manual_reject_archive.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,deprioritize_after_manual_visual_review; hold_or_reject_review; low_priority_negative; manual_unreviewed,deprioritize after manual visual review; deprioritize_after_manual_visual_review; hold_or_reject_review,Master ledger,True,False,0.2113252795466805,status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Awaiting manual visual review outcome.,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: deprioritize,,,,,,,,,,
EPIC_211887206,deprioritize_after_manual_visual_review,deprioritize_after_manual_visual_review,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; manual_reject_archive.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,deprioritize_after_manual_visual_review; hold_or_reject_review; low_priority_negative; manual_unreviewed,deprioritize after manual visual review; deprioritize_after_manual_visual_review; hold_or_reject_review,Master ledger,True,False,0.36910753570327115,status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Awaiting manual visual review outcome.,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: deprioritize,,,,,,,,,,
EPIC_211889692,recovered_known_confirmed_planet,recovered_known_confirmed_planet,True,True,False,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_h_final_candidate_status.csv; k2_stage_h_final_candidate_status_v3.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv; promoted_candidate_queue.csv,new_candidate_needs_external_check; planet_like; recovered_known_confirmed_planet,external archive/name-resolution check required before claiming new discovery; prioritize high-resolution image/neighbor contamination review; known_positive_below_pass_threshold_recheck_features; followup_candidate_with_variability_caution; use as benchmark positive / recovered known planet K2-108 b; use as benchmark positive / recovered known planet K2-108 b; K2-108 b benchmark,Master ledger,False,False,0.5162374806652315,stage_f_closed_45_caveats: Known confirmed/recovered planet; keep reference status and do not demote because Stage G is only review_support. | status_reason: Externally identified as K2-108 b confirmed/validated planet host; local catalog missed crossmatch. | visual_notes: Externally identified as K2-108 b confirmed/validated planet host; local catalog missed crossmatch.; visual_notes: Externally identified as K2-108 b confirmed/validated planet host; local catalog missed crossmatch.; status_reason: not found in local known planet/ephemeris/EB catalogs; external archive check still required; status_reason: Externally identified as K2-108 b confirmed/validated planet host; local catalog missed crossmatch.; status_reason: Externally identified as K2-108 b confirmed/validated planet host; local catalog missed crossmatch. | visual_notes: Externally identified as K2-108 b confirmed/validated planet host; local catalog missed crossmatch.,selected strong_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=recovered_known_confirmed_planet; stage_h_label=known_confirmed_planet; k2-108 b benchmark,,,,,,,,,,
EPIC_211908778,candidate_demoted_after_stage_h,candidate_demoted_after_stage_h,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; freezes/stage_h_candidate_followup_decisions.csv; plots/k2_batch/final_candidate_master_ledger.csv; promoted_candidate_queue.csv; promoted_candidates.csv,candidate_demoted_after_stage_h; candidate_like; known_positive_below_pass_threshold_recheck_features; likely_eb_or_variable_hold; promote_candidate_alias_check,candidate_demoted_after_stage_h; candidate_demoted_after_stage_h; candidate_demoted_after_stage_h; keep reviewing as promoted candidate; follow up odd/even and OOT variability caution; keep_reviewing; known_positive_below_pass_threshold_recheck_features,Master ledger,False,False,0.4320067276000278,"stage_f_closed_45_caveats: Candidate-like weak_support row with odd/even/OOT caution; weak_support is not a demotion, manual evidence is required. | stage_h_reason: EB/variable-like; poor odd/even agreement; very high OOT variability; messy alias family; Stage F hold; not safe as candidate_like | status_reason: EB/variable-like; poor odd/even agreement; very high OOT variability; messy alias family; Stage F hold; not safe as candidate_like; stage_h_reason: EB/variable-like; poor odd/even agreement; very high OOT variability; messy alias family; Stage F hold; not safe as candidate_like; status_reason: Manual review promoted from V3 recovery batch despite Stage F hold; keep reviewing due to odd/even/OOT caution. | visual_notes: Manual review promoted from V3 recovery batch despite Stage F hold; keep reviewing due to odd/even/OOT caution.; visual_notes: Manual review promoted from V3 recovery batch despite Stage F hold; keep reviewing due to odd/even/OOT caution.",selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: stage_h_ledger_status=candidate_demoted_after_stage_h; stage_h_status=likely_eb_or_variable_hold; final_candidate_status=candidate_demoted_after_stage_h; final_recommendation=candidate_demoted_after_stage_h; recommended_next_action=candidate_demoted_after_stage_h; stage_h_label=likely_eb_or_variable_hold; likely_eb; candidate_demoted_after_stage_h,,,,,,,,,,
EPIC_211910082,reject_manual_false_positive,reject_manual_false_positive,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,hold_or_reject_review; noise_or_artifact; reject_manual_false_positive,exclude from novel planet queue after Stage F reviewed outcome; reject_manual_false_positive; hold_or_reject_review,Master ledger,False,False,0.5365492634284242,"status_reason: Stage F reviewed outcome: manual false positive. Stage F reason: no EB rejection, but visual/metric confidence remains secondary queue | visual_notes: Stage F reviewed outcome: manual false positive. Stage F reason: no EB rejection, but visual/metric confidence remains secondary queue",selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=reject_manual_false_positive; final_recommendation=reject_manual_false_positive; reject_manual_false_positive; false_positive,,,,,,,,,,
EPIC_211920612,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,needs_period_review; noise_or_artifact; reject_as_noise_or_artifact,run_period_search_before_label_update; reject_from_candidate_pipeline; reject,Manual review,True,True,,"reason: original AutoVet evidence had missing/weak saved period support; EB risk features: odd_even_ratio=0.3038, odd_even_delta=0.9821, secondary_ratio=0, alias_risk=low",manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",not_provided,true,manual_review,2026-05-25,user_provided_manual_review,none,CNN score is morphology-only and should not override failed validation checks or impossible duration geometry.
EPIC_211926132,secondary_hold,secondary_hold,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_batch2_candidate_holds.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,hold_low_priority_candidate; secondary_hold; uncertain_hold,closed_negative_do_not_reopen_without_new_evidence; retain in secondary hold queue; secondary_hold,Master ledger,True,False,0.43407002463504935,status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Reasonable shape but shallow / not decisive. Keep only as reserve candidate.,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=secondary_hold; final_recommendation=secondary_hold; secondary_hold,,,,,,,,,,
EPIC_211936906,unresolved_flux_triage_when_queue_reopens,unresolved_flux_triage_when_queue_reopens,False,False,False,True,freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv,unresolved_flux_triage_when_queue_reopens,unresolved_flux_triage_when_queue_reopens,Stage G,False,False,0.39233190714426647,,selected uncertain_non_final from freezes/stage_g_candidate_ledger_review.csv (stage_g_candidate_review); matches: no positive/not-positive rule matched,,,,,,,,,,
EPIC_211947686,reject_manual_false_positive,reject_manual_false_positive,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,hold_or_reject_review; noise_or_artifact; reject_manual_false_positive,exclude from novel planet queue after Stage F reviewed outcome; reject_manual_false_positive; hold_or_reject_review,Master ledger,False,False,0.4728323039488571,"status_reason: Stage F reviewed outcome: manual false positive. Stage F reason: no EB rejection, but visual/metric confidence remains secondary queue | visual_notes: Stage F reviewed outcome: manual false positive. Stage F reason: no EB rejection, but visual/metric confidence remains secondary queue",selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=reject_manual_false_positive; final_recommendation=reject_manual_false_positive; reject_manual_false_positive; false_positive,,,,,,,,,,
EPIC_211950703,reject_as_noise_or_artifact,rejected_manual_noise_or_artifact,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch2/manual_stage_i_hold_batch2_review_decisions.csv,needs_period_review; reject_as_noise_or_artifact,close_as_reject_no_training_update; rejected_manual_noise_or_artifact; run_period_search_before_label_update,Stage I / AutoVet,True,True,,"reason: original AutoVet evidence had missing/weak saved period support; manual_reason: OOT variability high relative to depth, OOT/depth 0.7407; odd/even delta 0.2389; alias support present at double/half periods",selected not_positive from plots/k2_batch/stage_i_autovet_v1_hold_batch2/manual_stage_i_hold_batch2_review_decisions.csv (latest_manual_decision); matches: manual_label=reject_as_noise_or_artifact; ledger_label=reject_as_noise_or_artifact; reject_as_noise_or_artifact; noise_or_artifact,,,,,,,,,,
EPIC_211952381,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,needs_period_review; reject_as_noise_or_artifact,run_period_search_before_label_update; reject,Manual review,True,True,,reason: original AutoVet evidence had missing/weak saved period support,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override failed manual visual/metric confidence.
EPIC_211954033,candidate_with_caveat,candidate_with_caveat,False,True,False,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; k2_stage_f_next10_batch2_promoted_candidates.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv; promoted_candidate_queue.csv; promoted_candidates.csv,candidate_like; candidate_with_caveat; promote_candidate_alias_check,approve with caveat / keep existing; review feature cautions; candidate_with_caveat; candidate_with_caveat; candidate_with_caveat; candidate_with_caveat; keep reviewing as promoted candidate; keep_reviewing; known_positive_below_pass_threshold_recheck_features,Master ledger,True,False,0.55928650183,"stage_f_closed_45_caveats: Candidate-like review_support row with alias-check status; review features before ledger promotion, but do not demote solely from Stage G. | status_reason: label=candidate_like; science_binary=science_like; source_status=promote_candidate_alias_check; Stage G tier=review_support (score=0.55928650183); flux_p_science_like=0.668707787991; period=11.441882991134 d; training_label_rule=final_candidate_status:promote_candidate_alias_check; source_batch=stage_f_next10_batch2_manual_review; stage_f_label=stage_f_planet_like; visual_label=visual_promote_candidate_alias_check Caveat: Candidate-like review_support row with alias-check status; review features before ledger promotion, but do not demote solely from Stage G. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Strong high-SNR signal and coherent transit shape. Promote, but alias caution because 2P/3 support exceeds nominal P.; stage_f_closed_45_caveats: numerically strong candidate-like signal with high SNR and strong event support; no phase-0.5 secondary; caveat very high SNR, long duration, OOT variability near transit depth, and 2P/3 alias support; EB/variable-risk recheck recommended | stage_h_reason: numerically strong candidate-like signal with high SNR and strong event support; no phase-0.5 secondary; caveat very high SNR, long duration, OOT variability near transit depth, and 2P/3 alias support; EB/variable-risk recheck recommended | status_reason: numerically strong candidate-like signal with high SNR and strong event support; no phase-0.5 secondary; caveat very high SNR, long duration, OOT variability near transit depth, and 2P/3 alias support; EB/variable-risk recheck recommended; status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.",selected positive_retained from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: stage_h_ledger_status=candidate_with_caveat; stage_h_status=candidate_with_caveat; final_candidate_status=candidate_with_caveat; final_recommendation=candidate_with_caveat; recommended_next_action=candidate_with_caveat; stage_h_label=candidate_with_caveat; candidate_with_caveat; promote_candidate_alias_check,,,,,,,,,,
EPIC_211955365,deprioritize_after_manual_visual_review,deprioritize_after_manual_visual_review,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; manual_reject_archive.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,deprioritize_after_manual_visual_review; hold_or_reject_review; low_priority_negative; manual_unreviewed,deprioritize after manual visual review; deprioritize_after_manual_visual_review; hold_or_reject_review,Master ledger,True,False,0.47761821903638724,status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Awaiting manual visual review outcome.,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: deprioritize,,,,,,,,,,
EPIC_211972200,reject_as_planet_binary_system,reject_as_planet_binary_system,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_manual_reviewed.csv; manual_reject_archive.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,binary_system; reject_as_planet_binary_system,closed_negative_do_not_reopen_without_new_evidence; exclude from novel planet queue; retain separately as real nonplanet eclipsing-binary/stellar system,Master ledger,True,False,0.6644802874706641,"visual_notes: Strong coherent repeating astrophysical signal with deep eclipses, long duration, odd/even asymmetry, and secondary-phase structure. Real system, likely EB, not planet.",selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=reject_as_planet_binary_system; binary_system; eclipsing_binary,,,,,,,,,,
EPIC_211972767,reject_likely_variable_or_binary,reject_likely_variable_or_binary,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,hold_or_reject_review; reject_likely_variable_or_binary; variable_or_artifact,exclude from novel planet queue; likely variable or binary; reject_likely_variable_or_binary; hold_or_reject_review,Master ledger,False,False,0.4538473393996448,status_reason: Stage F reviewed outcome: likely variable or binary. Stage F reason: ambiguous follow-up checks: odd_even_ratio=0.511 alias_risk=low oot_to_depth=1.668 | visual_notes: Stage F reviewed outcome: likely variable or binary. Stage F reason: ambiguous follow-up checks: odd_even_ratio=0.511 alias_risk=low oot_to_depth=1.668,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=reject_likely_variable_or_binary; final_recommendation=reject_likely_variable_or_binary; variable_or_binary,,,,,,,,,,
EPIC_211988531,secondary_hold,secondary_hold,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_batch2_candidate_holds.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,hold_borderline_candidate; secondary_hold; uncertain_hold,hold_or_reject_review; retain in secondary hold queue; secondary_hold,Master ledger,True,False,0.6215044622026757,status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Some transit-like structure but weaker confidence. Keep for later review / model scoring.,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=secondary_hold; final_recommendation=secondary_hold; secondary_hold,,,,,,,,,,
EPIC_211991001,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,needs_period_review; reject_as_noise_or_artifact,run_period_search_before_label_update; reject,Manual review,True,True,,reason: original AutoVet evidence had missing/weak saved period support,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",not_provided,true,manual_review,2026-06-01,user_provided_manual_review,none,CNN remains morphology-only and does not override manual visual review or ambiguous validation context.
EPIC_211995966,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,reject_or_low_priority_negative; reject_as_noise_or_artifact,add_to_reject_audit_queue_before_training; reject,Manual review,True,True,,"reason: Stage F reject in hold audit; route to reject audit before any label update; artifact/reject features: primary_snr=2.728, num_events=3",manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Weird / ambiguous noise: something but nothing. Stage F already rejected it because primary transit depth is not significant in cached folded light curve. Primary SNR is very weak: 2.73. Event support is thin: event_family_count = 3. Alias risk = moderate. Odd/even is good: ratio = 0.952, but weak primary detection dominates. CNN score = 0.879 is morphology-only and does not override Stage F rejection.",not_provided,true,manual_review,2026-06-01,user_provided_manual_review,none,CNN remains morphology-only and does not override Stage F rejection or weak primary detection.
EPIC_212001099,candidate_ready_for_ledger,candidate_ready_for_ledger,True,True,False,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_batch2_manual_reviewed.csv; k2_stage_f_next10_batch2_promoted_candidates.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv; promoted_candidate_queue.csv; promoted_candidates.csv; strict_promoted_candidates.csv,candidate_ready_for_ledger; planet_like; promote_primary_candidate,candidate_supported_by_calibrated_layer; keep reviewing as promoted candidate; keep_reviewing; likely approve into ledger review; candidate_ready_for_ledger,Master ledger,True,False,0.779926018452,"stage_f_closed_45_caveats: Planet-like strong_support row; Stage G tier is annotation only and final ledger change still requires manual approval. | status_reason: label=planet_like; science_binary=science_like; source_status=promote_primary_candidate; Stage G tier=strong_support (score=0.779926018452); flux_p_science_like=0.81286418438; period=16.325087564604 d; training_label_rule=final_candidate_status:promote_primary_candidate; source_batch=stage_f_next10_batch2_manual_review; stage_f_label=stage_f_planet_like; visual_label=visual_promote_primary_candidate Caveat: Planet-like strong_support row; Stage G tier is annotation only and final ledger change still requires manual approval. | visual_notes: Human visual review found folds unconvincing relative to top five.; visual_notes: Best of batch. Clean fold, balanced odd/even, convincing primary, no obvious secondary.; status_reason: Human visual review found folds unconvincing relative to top five. | visual_notes: Human visual review found folds unconvincing relative to top five.",selected strong_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=candidate_ready_for_ledger; final_recommendation=candidate_ready_for_ledger,,,,,,,,,,
EPIC_212003686,reject_manual_false_positive,reject_manual_false_positive,False,False,True,False,freezes/final_candidate_master_ledger_stage_h_candidate_followup.csv; freezes/stage_g_calibrated_ranking_layer.csv; freezes/stage_g_candidate_ledger_review.csv; k2_manual_false_positive_rejects.csv; k2_manual_rejects_stage_f_next10.csv; k2_master_candidate_ledger.csv; k2_stage_f_next10_manual_reviewed.csv; manual_reject_archive.csv; plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/final_candidate_master_ledger_stage_f_closed.csv,noise_or_artifact; reject_manual_false_positive,closed_negative_do_not_reopen_without_new_evidence; exclude from novel planet queue after manual visual review,Master ledger,True,False,0.525970995083221,visual_notes: Manual visual review did not show convincing planet-like transit morphology.,selected not_positive from plots/k2_batch/final_candidate_master_ledger.csv (current_master_ledger); matches: final_candidate_status=reject_manual_false_positive; reject_manual_false_positive; false_positive,,,,,,,,,,
EPIC_212018340,reject_as_noise_or_artifact,rejected_manual_noise_or_artifact,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch2/manual_stage_i_hold_batch2_review_decisions.csv,needs_period_review; reject_as_noise_or_artifact,close_as_reject_no_training_update; rejected_manual_noise_or_artifact; run_period_search_before_label_update,Stage I / AutoVet,True,True,,"reason: original AutoVet evidence had missing/weak saved period support; manual_reason: short period 0.98072d with long 11.28h duration, weak odd/even consistency, OOT/depth 0.2195, and half-period alias at 0.49036d",selected not_positive from plots/k2_batch/stage_i_autovet_v1_hold_batch2/manual_stage_i_hold_batch2_review_decisions.csv (latest_manual_decision); matches: manual_label=reject_as_noise_or_artifact; ledger_label=reject_as_noise_or_artifact; reject_as_noise_or_artifact; noise_or_artifact,,,,,,,,,,
EPIC_212020442,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,needs_period_review; reject_as_noise_or_artifact,run_period_search_before_label_update; reject,Manual review,True,True,,reason: original AutoVet evidence had missing/weak saved period support,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review indicates no convincing period / period solution not trustworthy. Primary depth is shallow: 0.000683. SNR is weak: 7.60. Odd/even only moderate: ratio = 0.815. Alias risk = moderate. Strong alternate-period support: alias_best_period_days = 11.768625, support_ratio = 0.875. Master next action was run_period_search_before_label_update. Treat as period failure / noise, not candidate.",not_provided,true,manual_review,2026-06-01,user_provided_manual_review,none,CNN remains morphology-only and does not override manual rejection or period-failure context.
