epic_id,current_final_label,original_manual_label,label_source,review_date,k2_campaign,confirmed_planet_status,known_eb_variable_status,noise_artifact_status,ambiguity_status,safe_for_supervised_training,validation_or_traceability_only,duplicate_conflicting_labels,possible_leakage_concerns,all_label_evidence,has_diagnostics,has_p_half_p_2p_diagnostics,has_accessible_light_curve_tensor,has_current_cnn_score,embedding_exportable,positive_evidence_tier,external_disposition,external_confirmation_status,physical_loss_eligible,training_role,hard_negative_status,correction_record,original_evidence_preserved,hard_negative_flag
EPIC_211726466,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-10,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,false,true,,,,false,,,,,
EPIC_211730024,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_211730838,false_positive_eb_or_variable,binary_system,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=binary_system || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=binary_system,false,false,true,false,true,,,,true,,,,,
EPIC_211732116,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_211732801,false_positive_eb_or_variable,reject_likely_eclipsing_binary,plots/k2_batch/final_candidate_master_ledger.csv,2026-05-04,5,,yes,,none_seen,true,false,binary_system | reject_likely_eclipsing_binary,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_likely_eclipsing_binary || training_labels_v3.csv=binary_system,false,false,true,true,true,,,,true,,,,,
EPIC_211736671,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211739276,reject_as_noise_or_artifact,reject_manual_false_positive,plots/k2_batch/final_candidate_master_ledger.csv,2026-04-30,5,,,yes,none_seen,true,false,noise_or_artifact | reject_manual_false_positive,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_manual_false_positive || training_labels_v3.csv=noise_or_artifact,false,false,true,true,true,,,,true,,,,,
EPIC_211743874,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211745624,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211746706,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-04,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,true,true,,,,false,,,,,
EPIC_211746807,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211748059,uncertain_hold,secondary_hold,plots/k2_batch/final_candidate_master_ledger.csv,2026-04-30,5,,,,uncertain_or_conflicting,false,true,secondary_hold | uncertain_hold,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=secondary_hold || training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211751400,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211753405,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211753556,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211755452,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211759361,uncertain_hold,candidate_with_caveat,plots/k2_batch/final_candidate_master_ledger.csv,2026-05-07,5,,,,uncertain_or_conflicting,false,true,candidate_like | candidate_with_caveat,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=candidate_with_caveat || training_labels_v3.csv=candidate_like,false,false,true,true,true,,,,false,,,,,
EPIC_211759736,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-10,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,false,true,,,,false,,,,,
EPIC_211759880,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211763214,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211766291,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211768258,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211768304,false_positive_eb_or_variable,false_positive_eb_or_variable,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,yes,,uncertain_or_conflicting,false,true,false_positive_eb_or_variable | uncertain_hold_positive,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_positive || gatevetter_v0_2_deep_review_manual_decisions.csv=false_positive_eb_or_variable,true,true,true,false,true,,,,false,,,,,
EPIC_211769243,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211770390,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211770415,uncertain_hold,uncertain_hold,training_labels_v3.csv,2026-05-05,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211770696,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211770795,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211775229,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211775796,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211778092,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211779390,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211780791,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211781094,reject_as_noise_or_artifact,noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211781289,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-16,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211790174,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211790348,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211791780,uncertain_hold,uncertain_hold,training_labels_v3.csv,2026-05-04,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211792360,reject_as_noise_or_artifact,low_priority_negative,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-16,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=low_priority_negative,true,false,true,false,true,,,,true,,,,,
EPIC_211793748,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211795325,uncertain_hold,uncertain_hold,training_labels_v3.csv,2026-05-10,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211796395,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211797554,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211799289,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211800810,false_positive_eb_or_variable,binary_system,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=binary_system || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=binary_system,false,false,true,false,true,,,,true,,,,,
EPIC_211803640,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211804680,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211805860,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211811904,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211812028,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211812160,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211813818,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211813858,reject_as_noise_or_artifact,deprioritize_after_manual_visual_review,plots/k2_batch/final_candidate_master_ledger.csv,2026-04-30,5,,,yes,none_seen,true,false,deprioritize_after_manual_visual_review | low_priority_negative,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=deprioritize_after_manual_visual_review || training_labels_v3.csv=low_priority_negative,false,false,true,true,true,,,,true,,,,,
EPIC_211816003,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211816343,false_positive_eb_or_variable,false_positive_eb_or_variable,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,yes,,none_seen,true,false,false_positive_eb_or_variable | variable_or_possible_eb,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb || gatevetter_v0_2_deep_review_manual_decisions.csv=false_positive_eb_or_variable,true,true,true,false,true,,,,true,,,,,
EPIC_211818569,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211821200,uncertain_hold,uncertain_hold,training_labels_v3.csv,2026-05-04,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211822797,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211825860,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211828464,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211833851,reject_as_noise_or_artifact,reject_manual_false_positive,plots/k2_batch/final_candidate_master_ledger.csv,2026-05-04,5,,,yes,none_seen,true,false,noise_or_artifact | reject_manual_false_positive,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_manual_false_positive || training_labels_v3.csv=noise_or_artifact,false,false,true,true,true,,,,true,,,,,
EPIC_211836788,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-10,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,false,true,,,,false,,,,,
EPIC_211839462,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-06-09,5,,yes,,uncertain_or_conflicting,false,true,keep_hold_for_variability_review | variable_or_possible_eb,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=keep_hold_for_variability_review || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=variable_or_possible_eb,false,false,true,false,true,,,,false,,,,,
EPIC_211842439,uncertain_hold,hold_low_priority_candidate,plots/k2_batch/final_candidate_master_ledger.csv,2026-04-30,5,,,,uncertain_or_conflicting,false,true,hold_low_priority_candidate | uncertain_hold,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=hold_low_priority_candidate || training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211842777,uncertain_hold,uncertain_hold_positive,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_positive,true,false,true,false,true,,,,false,,,,,
EPIC_211844348,reject_as_noise_or_artifact,noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211845034,false_positive_eb_or_variable,false_positive_eb_or_variable,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-06-23,5,,yes,,none_seen,true,false,false_positive_eb_or_variable | variable_or_possible_eb,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb || gatevetter_v0_2_deep_review_manual_decisions.csv=false_positive_eb_or_variable,true,true,true,false,true,,,,true,,,,,
EPIC_211851580,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211874676,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211878672,reject_as_noise_or_artifact,deprioritize_after_manual_visual_review,plots/k2_batch/final_candidate_master_ledger.csv,2026-04-30,5,,,yes,none_seen,true,false,deprioritize_after_manual_visual_review | low_priority_negative,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=deprioritize_after_manual_visual_review || training_labels_v3.csv=low_priority_negative,false,false,true,true,true,,,,true,,,,,
EPIC_211884720,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
